"id","Sid","nid","rand_point","type","source","count","xcoord","ycoord","YLat","XLon","Ylogis","road","date","month","season","class","order","species","D_Culvert","D_StreamCr","D_WaterSo","D_FDrain","D_Ruizi","D_StreamUp","RS_light","RS_AgriFa","RS_Multiuse","RS_Wall","RS_RoadJunc","RS_Facility","RS_Parking","RS_Farm","RS_RoadVS","RS_RoadVP","RS_OpenGP","RS_OpenGV","RS_ShortGr","RS_LongGr","RS_TBottom","RS_Bottom","RS_Bamb","RS_Shrubs","RS_CRW","RS_CRWdw","RS_CRWH","RS_CRWHdw","RS_DryStone","RS_MStoneRW","RS_Net","RS_JerseyB","RS_WBeam","RS_VegSlope","RS_OpDrain","RS_OpDrainB","RS_OpDrainW","RS_OpDrainG","elevation","stramean_025","stramax_025","light_dw025","light_dw050","light_dw100","light_dw150","light_dw200","light_dw250","light_up025","light_up050","light_up100","light_up150","light_up200","light_up250","slpmean_dw025","slpmean_dw050","slpmean_dw100","slpmean_dw150","slpmean_dw200","slpmean_dw250","slpmean_up025","slpmean_up050","slpmean_up100","slpmean_up150","slpmean_up200","slpmean_up250","strasum_dw025","strasum_dw050","strasum_dw100","strasum_dw150","strasum_dw200","strasum_dw250","strasum_up025","strasum_up050","strasum_up100","strasum_up150","strasum_up200","strasum_up250","stramean_dw025","stramean_dw050","stramean_dw100","stramean_dw150","stramean_dw200","stramean_dw250","stramean_up025","stramean_up050","stramean_up100","stramean_up150","stramean_up200","stramean_up250","stramax_dw025","stramax_dw050","stramax_dw100","stramax_dw150","stramax_dw200","stramax_dw250","stramax_up025","stramax_up050","stramax_up100","stramax_up150","stramax_up200","stramax_up250","crop_dw025","crop_dw050","crop_dw100","crop_dw150","crop_dw200","crop_dw250","crop_up025","crop_up050","crop_up100","crop_up150","crop_up200","crop_up250","orchard_dw025","orchard_dw050","orchard_dw100","orchard_dw150","orchard_dw200","orchard_dw250","orchard_up025","orchard_up050","orchard_up100","orchard_up150","orchard_up200","orchard_up250","BLeafF_dw025","BLeafF_dw050","BLeafF_dw100","BLeafF_dw150","BLeafF_dw200","BLeafF_dw250","BLeafF_up025","BLeafF_up050","BLeafF_up100","BLeafF_up150","BLeafF_up200","BLeafF_up250","BambF_dw025","BambF_dw050","BambF_dw100","BambF_dw150","BambF_dw200","BambF_dw250","BambF_up025","BambF_up050","BambF_up100","BambF_up150","BambF_up200","BambF_up250","house_dw025","house_dw050","house_dw100","house_dw150","house_dw200","house_dw250","house_up025","house_up050","house_up100","house_up150","house_up200","house_up250","river_dw025","river_dw050","river_dw100","river_dw150","river_dw200","river_dw250","aspect_E","aspect_N","aspect_S","aspect_W"
301,NA,NA,11,"random","random",1,294457.8159,2749452.867,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,120.6490814,331.664978,379.798952,39.12231874,4.263196644,295.8668246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.73,0,41.14,0,0,48.41,0,0,0,48.71,0,7.84,0,49.18,0,0,241.6900024,2.6,7,1,2,9,15,19,24,0,2,7,10,18,22,19.86238798,16.71635824,25.97015809,25.13659714,25.16263089,24.82463325,22.78825283,22.5302728,23.28134801,23.44881136,23.90883332,25.02642575,10,37,110,282,458,679,3,12,45,90,147,235,3.333333333,4.111111111,2.894736842,2.611111111,2.234146341,2.121875,1.5,1.333333333,1.125,1.363636364,1.4,1.450617284,7,7,7,7,7,7,2,2,2,5,5,5,0,0,0,1426.945617,5007.688753,10185.30935,440.0967107,2114.683148,4979.005456,5640.195446,6695.181294,10202.21733,0,0,0,0,627.0040277,3211.692251,0,0,342.1266674,349.0707386,349.0707386,1058.92579,0,0,812.9750504,9103.867909,26728.57069,48370.93977,266.4071531,693.3890039,4772.372376,8356.85009,11985.65066,19432.53576,0,503.0440942,6803.925098,13236.69035,21428.15277,28123.34296,0,22.65505414,2035.49496,4800.102924,6734.71122,10086.47778,0,0,0,0,355.514108,1313.808423,9.174545362,581.5602948,1571.756862,1571.756862,2417.747338,3237.603976,743.0997453,2856.539592,6389.566248,15240.84612,21554.00583,27967.88866,"0","1","0","0"
302,NA,NA,12,"random","random",1,294931.6583,2749078.912,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,284.4498618,284.1350315,5.348339819,333.2166608,6.926102158,234.4949652,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,25.06,0,0,0,45.07,2.75,31.8,0,45.11,1.1,17.38,0,0.19,49.15,0,269.75,1,1,0,1,7,14,16,19,0,0,0,0,0,0,32.79734612,18.49602106,17.38328225,21.11739835,24.49171071,25.69820753,42.71288427,41.25979021,40.5060736,40.10472912,39.08366041,36.1385659,3,29,106,213,347,508,3,9,46,119,193,299,1,3.222222222,2.789473684,2.420454545,2.238709677,2.116666667,1,1,1.210526316,1.38372093,1.261437908,1.245833333,1,6,7,7,7,7,1,1,2,3,3,3,0,0,679.9058964,1026.875631,1026.875631,1344.96439,0,0,72.25361084,514.8308588,514.8308588,948.9488997,0,0,504.854808,3626.960146,9743.782434,16603.88186,0,0,0,0,0,1.901311023,106.0636557,306.2095121,3872.689245,10297.71483,22624.29299,40149.16384,754.9988705,2954.383277,12340.96719,29814.55546,53503.61895,73270.89802,0,0,10.77362108,1209.410267,2392.111194,5695.536062,11.11520837,581.9060041,2409.603491,3224.374567,5921.648904,19434.07115,0,0,368.4497081,902.2300603,915.4361615,915.4361615,0,0,0,0,0,0,519.0121719,2516.143522,6666.87702,10938.52939,15966.31767,20136.19915,"1","0","0","0"
303,NA,NA,13,"random","random",1,295089.0845,2748780.167,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,38.83196473,48.9818172,55.7171197,645.8328432,15.95277294,478.4919883,0,0,43.63,0,0,43.07,0,0,0,0,0,0,0,0,45.38,0,3.94,0,0,43.15,0,0,0,0,0,42.92,0,48.87,0,0,0,48.98,283.2799988,3.166666667,6,0,3,7,9,17,32,0,0,0,0,0,0,12.49110921,11.95032648,10.20292552,12.47226296,13.35894583,13.48273688,21.80193424,28.38531179,30.82906565,34.5583477,37.15332551,38.31642919,13,29,88,161,257,409,6,19,78,172,285,426,4.333333333,3.222222222,2.75,2.3,2.072580645,2.055276382,2,1.9,1.772727273,1.638095238,1.548913043,1.516014235,6,6,6,6,6,6,3,4,4,4,4,4,0,0,0,216.6617183,358.4778593,760.2976037,0,0,0,0,0,501.501292,0,0,0,208.9182548,687.2142259,3007.83532,0,0,0,0,0,0,0,0,0,6207.897859,16122.19753,27803.53277,723.582004,3514.184366,16301.06779,38874.94215,66274.36174,97900.58192,0,0,0,0,0,0,0,0,0,0,3917.258175,11042.95061,0,0,0,0,4257.269165,9331.912572,0,0,0,0,0,0,291.7342218,1617.537757,3807.276115,6324.210696,9637.156287,14499.47682,"0","1","0","0"
304,NA,NA,14,"random","random",1,295115.1029,2747842.896,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,42.77065375,43.18811434,163.5294715,391.6639831,15.40805563,45.02602396,0,0,0,0,0,0,0,0,0,0,0,0,0,31.25,0,0,0,0,0,18.5,48.31,0,0,0,0,50.09,0,0,0,48.64,0,0,329.6400146,2.2,6,0,1,2,4,5,9,0,0,0,0,0,0,16.68401766,15.44015657,17.54705867,21.95875891,24.69487011,26.45541494,28.52867953,27.6977241,27.75475378,28.60125177,30.08683679,31.68560879,7,35,112,230,343,500,4,9,56,128,227,345,3.5,3.181818182,2.731707317,2.395833333,2.078787879,1.968503937,1.333333333,1.125,1.555555556,1.620253165,1.576388889,1.5,6,6,6,6,6,6,2,2,4,4,4,4,415.2268243,967.4529281,2233.916014,2905.778932,3285.867761,3906.041564,104.9651958,1010.173053,4304.258046,5244.839475,7565.989184,7661.340552,0,0,0,0,0,0,0,0,0,0,0,1642.351228,0,481.1726399,7538.937646,22686.79334,45521.98026,74085.14094,695.5145286,2295.255215,5013.597212,12816.39723,28706.67119,51242.98369,0,0,0,0,0,0,0,7.703347645,4119.924538,12674.40913,19853.97159,29086.54915,0,0,0,0,0,1101.698249,0,0,0,0,0,0,269.1800427,2076.113629,5093.732112,7532.855582,9528.690879,11458.79911,"0","0","1","0"
305,NA,NA,15,"random","random",1,295307.966,2748317.179,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,59.18147641,59.26572165,294.1700215,140.7534944,29.94278791,337.933029,0,0,46.66,0,6.06,0,0,16.16,0,0,0,0,46.25,30.39,0,0,10.9,0,0,0,15.67,0,0,0,0,0,0,28.66,27.26,0,0,17.96,310.1700134,1.8,3,0,1,2,3,9,14,0,0,1,1,2,2,15.9918294,14.70336506,17.75946144,22.22796398,22.94001869,25.18155702,27.45754051,30.13804878,33.87262537,34.432193,36.80616421,37.89292129,3,23,76,136,257,420,6,22,82,179,310,431,1.5,2.875,2.714285714,2.305084746,2.336363636,2.234042553,2,2,1.64,1.570175439,1.542288557,1.486206897,2,6,6,6,6,6,3,4,4,4,4,4,0,0,575.3092504,1167.571894,2542.461942,5020.494197,0,0,0,38.05133598,401.7733661,401.7733661,0,0,1560.127109,4101.283113,7735.380128,13759.64756,0,0,1089.055898,5000.659896,7248.750155,7845.196731,0,153.0330549,3286.698488,8881.077125,12623.21764,24830.52759,882.2827621,4127.232146,17399.81797,38614.2265,67085.95403,101149.278,0,0,0,76.43537878,4004.78932,10816.57629,0,0,0,0,0,877.4101473,0,0,0,0,353.6770549,353.6770549,0,46.29701531,203.7172239,904.3779078,2035.682775,2035.682775,0,1023.215055,3003.68786,5025.19666,8854.221661,11952.84122,"1","0","0","0"
306,NA,NA,16,"random","random",1,294959.5916,2747610.98,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,64.29444989,63.71711092,243.2099301,670.7742487,57.75175263,215.4754372,0,0,0,0,0,0,0,27.66,0,0,0,0,6.03,0,0,0,0,0,48.29,28.08,0,0,0,0,0,28.07,0,0,0,0,49.78,0,343.9700012,1.5,2,0,1,3,6,9,12,0,1,1,1,1,1,13.53014882,10.73483578,12.9452109,19.43702074,21.51830422,22.224514,32.27637037,37.06224174,40.09645897,37.16389852,35.97302374,33.6085345,4,18,80,147,248,386,5,15,64,149,257,416,1.333333333,2,2.424242424,2.1,2.066666667,2.042328042,1.666666667,1.5,1.488372093,1.432692308,1.367021277,1.429553265,2,4,6,6,6,6,2,3,4,4,4,4,610.7471108,1812.908559,2663.497851,2668.455296,3301.648088,4060.461624,35.59717296,590.529895,1188.582763,2678.118567,3579.079606,3579.079606,0,0,0,0,0,0,0,0,0,0,13.22963327,2381.4647,211.0190095,490.2316729,2679.722943,10533.48176,23087.04019,42892.5693,644.7855178,2934.21117,15012.54247,35376.57858,62412.04777,89084.9515,0,0,0,0,0,0,0,0,0,1238.191159,6380.19116,18565.21788,10.89570746,704.4993871,1383.251481,1383.251481,1383.251481,1974.151977,0,0,0,0,0,0,0,0,1670.351172,4094.472334,7314.00195,10160.53462,"1","0","0","0"
307,NA,NA,17,"random","random",1,295426.4065,2748449.269,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,79.50556998,232.2499555,351.4140813,292.5785316,13.52069435,513.0154145,2,0,50.19,0,0,0,0,0,0,0,0,38.45,38.45,0,0,0,0,11.53,0,0,47.47,0,0,0,0,0,0,0,47.86,0,0,0,306.6799927,2.25,6,2,2,5,8,15,23,0,0,0,0,2,3,17.42457326,19.3693819,25.07366296,26.66550157,27.77119433,27.01510285,24.58922363,30.21311545,32.84517149,36.49393972,39.62086813,40.88690813,8,36,124,247,409,634,2.633127441,11,31,60,111,188,2.666666667,3.6,2.384615385,2.075630252,1.842342342,1.864705882,1.233016046,1.375,1.192307692,1.176470588,1.247191011,1.352517986,6,6,6,6,6,6,2,2,2,2,3,4,0,0,381.0323881,4237.809577,7626.110656,8428.570292,0,0,0,0,0,0,0,0,69.53441534,1942.794391,3083.884605,7359.504769,0,0,0,0,0,74.09691682,0,898.1944058,9546.400778,21872.59197,40810.96392,61298.93283,632.2632276,2860.979981,10023.70428,19232.82978,32937.00613,53027.47025,0,0,992.1035994,6340.785241,15289.15512,24556.2538,0,0,0,0,0,0,0,0,430.7473137,1731.47801,2417.479143,2417.479143,0,0,0,0,0,203.7172239,408.0604057,2061.293119,5081.767841,6855.299399,8963.866034,16002.83774,"0","1","0","0"
308,NA,NA,18,"random","random",1,295023.0072,2747796.913,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,61.42176735,61.02096214,263.504146,482.0674063,27.34489529,58.51010177,1,0,0,0,7.61,0,37.05,0,0,0,37.33,11.21,40.55,0,0,0,0,0,48.17,21.87,0,0,0,0,0,0,0,0,48.33,0,0,0,331.980011,1.5,2,1,2,3,7,7,9,0,0,0,0,1,1,11.04221884,10.77885633,13.64055469,18.50440694,20.95764418,23.72919884,30.93205706,31.78834248,28.31222136,31.42544898,32.55511158,31.77654517,5,19,95,189,295,410,4,17,72,163,270,456,1.666666667,2.111111111,2.638888889,2.454545455,2.251908397,2.060301508,1.333333333,1.416666667,1.846153846,1.598039216,1.560693642,1.572413793,2,4,6,6,6,6,2,2,4,4,4,4,0,52.17422823,1636.657078,2111.198558,4153.910854,5561.30328,0,0,393.2233736,3580.100115,5360.347978,6440.29111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1708.092067,12320.87571,28187.10718,49302.80967,374.7768595,1446.985802,9703.060753,21806.79168,42658.98767,74696.82966,0,0,0,0,0,0,327.0135679,1974.467861,5712.911521,11704.20684,20459.70131,30041.02769,0,0,0,587.9638631,1383.251481,1383.251481,0,0,0,0,0,0,0,919.8511652,5043.451242,7180.616497,8929.247301,10498.33623,"0","0","1","0"
309,NA,NA,19,"random","random",1,294532.2899,2749464.961,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,129.7078717,275.1524645,322.3020957,114.4997682,5.27868677,274.4577627,1,0,0,0,0,5.61,0,0,0,0,0,0,0,11.77,0,8.18,0,0,16.14,26.16,0,0,0,0,0,26.03,11.83,30.58,16.61,30.5,0,0,251.2599945,4,7,1,3,5,6,13,21,0,0,0,4,11,21,7.952722311,17.70145577,26.96123699,27.44108958,27.33631735,27.00749444,26.32556629,22.34152901,25.04615693,25.03241375,25.64482551,25.38783105,14,44,167,308,515,701,2,8,21,45,86,187,7,4,2.830508475,2.298507463,2.110655738,1.958100559,1,1,1.05,1.153846154,1.28358209,1.508064516,7,7,7,7,7,7,1,1,2,2,5,5,0,0,0,1352.306093,3738.678963,8765.72324,436.3019836,1347.001182,3686.670035,4527.650585,5323.114162,9071.008629,0,0,0,0,0,1266.741869,0,0,0,17.41147168,349.0707386,742.5044123,39.3149265,791.6384448,6464.665695,21730.73399,43288.45661,60626.21848,180.8914789,963.9272943,2935.614873,6089.136302,9997.921485,15388.22221,0,251.4668181,6156.68662,15232.57473,24099.66293,39296.37241,0,0,251.1258865,1799.0426,4470.300089,7773.13973,0,0,0,0,0,256.6655048,0,0,191.4147091,1571.756862,1571.756862,2846.255304,778.0425618,3337.029544,9186.418846,14096.98119,21044.18085,25244.67235,"0","1","0","0"
310,NA,NA,20,"random","random",1,295117.7626,2747844.965,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,45.91250971,46.33016471,160.1801957,388.5126318,15.61325391,47.9167964,0,0,0,0,0,0,0,0,0,0,0,0,0,34.68,0,0,0,0,0,14.66,48.69,0,0,0,0,49.93,0,0,0,48.86,0,0,329.6400146,2.2,6,0,1,2,4,5,9,0,0,0,0,0,0,20.46015358,15.78356026,17.75879514,21.929997,24.84500408,26.53004762,28.52867953,27.6977241,28.16771568,28.60125177,30.38933816,31.67222889,7,38,112,234,347,505,4,9,56,128,222,346,3.5,3.166666667,2.731707317,2.412371134,2.103030303,1.97265625,1.333333333,1.125,1.555555556,1.620253165,1.552447552,1.497835498,6,6,6,6,6,6,2,2,4,4,4,4,411.7787322,957.7329249,2199.172768,2927.290197,3313.701009,3842.605835,95.8806524,1061.064149,4360.177587,5273.500072,7628.274402,7661.340552,0,0,0,0,0,0,0,0,0,0,0,1733.023071,0,513.9055416,7680.861296,22813.40102,45761.16489,74608.94994,722.7207328,2296.49231,5148.512832,13000.42051,28486.96318,50919.31432,0,0,0,0,0,0,0,0,3979.538198,12495.1166,19944.39685,29125.83215,0,0,0,0,0,955.8385415,0,0,0,0,0,0,253.8811847,2008.305035,5017.395344,7494.667924,9515.903106,11430.34273,"0","0","1","0"
311,NA,NA,21,"random","random",1,295003.9391,2747554.383,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,134.530707,133.996178,181.3499658,698.0298025,47.21666301,207.5197107,0,0,0,0,0,0,0,0,0,0,0,0,0,48.21,0,0,0,0,0,0,49.15,0,0,0,0,0,0,0,0,0,49.29,0,346.6300049,1.6,3,0,1,2,6,12,16,0,0,0,1,1,3,13.86121718,14.75046358,17.01959908,21.96143441,22.5320787,22.31173433,29.36016369,34.35796038,38.18938752,36.52855785,36.2056057,33.3526417,6,15,93,194,315,489,2,13,47,100,195,344,2,1.5,2.384615385,2.131868132,1.96875,1.94047619,1,1.444444444,1.236842105,1.219512195,1.326530612,1.50877193,3,3,6,6,6,6,1,3,3,4,4,5,111.2192516,1155.414783,2658.633771,2668.455296,2834.652252,3727.166627,382.8921955,1251.675922,3410.723591,3579.079606,3579.079606,3579.079606,0,0,0,0,0,833.0943394,0,0,0,279.1062519,2705.018996,4689.523738,658.0883635,1493.396289,4560.196193,17896.80617,37784.62734,61487.29728,329.2043883,2041.320711,10319.93028,26198.53858,48231.60815,72911.34546,0,0,0,0,0,0,0,0,497.7010917,1557.090439,1557.090439,6327.216427,0,0,327.1635902,1363.379885,2034.931585,2912.061341,0,0,0,0,0,0,0,0.024698342,2676.834996,4977.873662,7540.920615,10597.38066,"0","1","0","0"
312,NA,NA,22,"random","random",1,295041.6323,2748877.552,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,64.14769918,64.9742477,56.74492217,552.55188,10.0630341,398.6404204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,50.22,0,47.74,0,48.35,0,0,278,3.2,6,1,1,5,12,21,28,0,0,0,0,0,0,13.2825923,15.76103502,13.30862363,14.23832393,15.38689189,17.63968351,41.19646962,40.04307899,34.09153843,32.09353396,32.37078255,35.53256733,12,31,92,209,333,501,4,12,51,128,237,377,6,2.818181818,2.3,2.247311828,2.190789474,2.131914894,1.333333333,1.2,1.5,1.523809524,1.538961039,1.508,6,6,6,6,6,6,2,2,4,4,4,4,0,0,337.5444534,830.77348,902.8606395,1265.915049,0,0,0,514.8308588,514.8308588,514.8308588,0,0,0,576.1571975,626.6030778,4885.720904,0,0,0,0,0,0,0,0.53820831,3031.688546,10960.00622,22379.86025,35304.85649,753.6094345,3219.780415,13421.77809,26073.50581,46855.55379,82098.55892,0,0,0,0,0,942.473832,0,0,0,5131.081482,11686.18011,13692.98699,0,0,0,333.2940662,2997.737501,6399.836121,0,0,0,0,0,0,735.0720627,2349.961182,4785.570847,8902.81247,13425.28063,19427.69592,"1","0","0","0"
313,NA,NA,23,"random","random",1,295348.1148,2748124.986,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,146.5477411,146.665382,116.8849813,59.26056414,14.0348789,229.2562004,2,0,0,0,21.77,0,0,0.58,0,0,0,0,0,8.05,0,0.66,0,0,23.03,12.14,9.96,0,0,0,0,41.12,0,0,0,0,33.28,0.62,318.7999878,1.25,2,2,3,5,7,7,9,0,0,1,1,2,2,13.90007114,12.7111822,19.68466784,25.18671061,25.82032103,27.39042003,22.57851505,23.15030289,29.25372525,29.96642082,31.21983007,32.39307696,3,38,126,231,387,562,2,10,43,93,175,278,1.5,3.454545455,2.571428571,2.1,1.964467005,1.879598662,1,1.25,1.482758621,1.5,1.52173913,1.519125683,2,6,6,6,6,6,1,2,3,3,4,4,26.46137071,345.0008017,4813.011014,5806.192323,6221.574715,6557.680135,0,0,401.7733661,401.7733661,1656.323076,2579.826426,0,62.64418396,3925.234753,14065.92519,27144.76678,39461.31295,546.42527,1260.649481,2240.761978,6641.3594,8504.85316,9661.265634,515.5393892,1699.749457,5327.571693,14964.57829,29029.47798,50289.15107,0,397.1238175,4340.23428,11444.76401,25421.02513,51113.76128,0,0,0,1098.097977,3967.202449,6706.258556,0,0,0,1849.254426,4154.440946,4154.440946,0,0,0,0,0,0,0,532.4230513,1774.728747,1831.965551,2035.682775,2035.682775,333.7523816,1815.919036,3802.072551,5564.396798,7396.383224,10088.70373,"1","0","0","0"
314,NA,NA,24,"random","random",1,294547.4394,2749269.941,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,37.31493339,205.8704343,248.0355997,101.1567453,17.06853372,166.8136797,1,0,0,0,0,0,0,0,31.87,0,0,0,31.59,10.6,0,0,0,0,0,31.7,0,4.97,0,49.08,0,32.09,15.8,0,0,0,0,49.31,264.2099915,2,2,0,0,0,4,6,11,1,1,4,7,10,24,20.98611069,18.42907393,15.92278474,16.26472633,18.98239187,22.27252963,27.9621315,38.19038906,36.20039004,31.4048493,28.90506549,27.16710284,4,21,85,140,212,368,4,18,75,165,312,518,2,2.625,2.931034483,2.745098039,2.65,2.725925926,2,1.8,1.530612245,1.386554622,1.356521739,1.505813953,2,7,7,7,7,7,2,2,4,4,4,5,164.6419168,403.9513916,1027.973539,1459.405418,1645.929392,1645.929392,0,164.8441944,2882.492836,10019.23759,19833.39241,24613.06207,0,0,0,0,0,58.38550693,0,0,0,743.9404419,3451.503693,4564.925202,303.20167,647.5681954,2663.359501,4968.210658,9043.806539,19315.19196,648.2512288,3378.498003,12124.43519,22053.70811,35400.01132,51669.22562,0,0,0,1207.897889,3339.041499,6611.709682,0,0,2254.638785,7239.878316,18002.08208,31753.22692,0,0,0,247.028144,247.028144,247.028144,0,0,586.7686562,1942.119299,3093.840522,6381.371363,220.2014056,1899.091455,6325.73939,10122.10962,13872.06484,22205.1752,"0","1","0","0"
315,NA,NA,25,"random","random",1,295041.422,2747810.901,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,38.35607975,37.95148731,240.3772754,459.7467356,24.48096088,35.47080477,1,0,0,0,12.18,0,14.02,0,0,0,14.3,33.97,40.38,0,0,0,0,0,44.67,0,0,0,0,0,0,0,0,0,44.97,0,0,0,334.7399902,2,4,1,2,2,6,7,9,0,0,0,0,1,1,14.86674182,11.71569999,14.336554,18.81199935,21.57112368,24.2936396,27.43971761,28.5244669,27.6167863,30.08597242,32.72418014,31.9257993,7,26,94,192,300,418,5,16,75,152,255,431,2.333333333,2.888888889,2.685714286,2.430379747,2.222222222,2.029126214,1.666666667,1.6,1.785714286,1.617021277,1.465517241,1.567272727,4,6,6,6,6,6,2,4,4,4,4,4,0,318.9064957,1842.88789,2342.248044,3431.06517,5654.166188,0,0,1892.573554,4211.546345,5483.287492,7049.415464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2194.225846,13774.84726,31098.35611,53281.03567,56.73805017,971.1059486,7650.799733,18453.66557,39903.94884,71570.73418,0,0,0,0,0,0,706.6563185,2675.816082,6362.109203,13966.56005,21105.09534,28666.97131,0,0,0,366.7352179,1383.251481,1383.251481,0,0,0,0,0,0,7.948420417,1250.340884,5237.356547,7268.093624,9123.789012,10612.41785,"0","0","1","0"
316,NA,NA,26,"random","random",1,294960.404,2748998.582,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,207.3719669,206.9882902,89.37244225,408.661448,10.75710099,293.9927396,1,0,0,0,0,0,0,4.13,0,0,0,4.34,4.25,26.23,0,0,0,0,0,0,0,16.81,0,49.31,0,43.23,0,0,0,36.86,12.58,0,272.5,2,3,1,2,11,13,18,22,0,0,0,0,0,0,18.67361927,14.86837821,14.53233046,16.32154458,20.41678643,24.00706086,30.58491802,34.49945155,39.11485276,38.86442314,35.75435016,34.2778283,6,34,80,216,332,485,4,20,57,123,208,348,2,3.4,2.285714286,2.666666667,2.354609929,2.11790393,2,1.818181818,1.425,1.28125,1.260606061,1.354085603,3,6,6,7,7,7,3,3,3,3,4,4,297.9033058,542.9010852,544.3827802,1026.875631,1385.353491,1385.353491,202.4795605,514.8308588,514.8308588,514.8308588,514.8308588,514.8308588,0,0,45.38903874,137.6659943,5305.851468,13435.26667,0,0,0,0,0,0.177480739,0,665.3362859,3720.287247,8345.961478,20403.387,36053.75574,586.502565,3064.400895,13443.88545,30205.62667,51506.05293,74355.64036,0,0,0,683.3946952,1209.410267,1209.410267,0,0,1630.077742,5764.280885,12779.20549,25163.14501,0,0,804.7014455,805.5414969,915.4361615,1065.458725,0,0,0,0,0,0,433.5811434,2009.286504,4557.7977,12086.68788,15654.4903,20086.79604,"1","0","0","0"
317,NA,NA,27,"random","random",1,295275.2527,2747998.815,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,76.99724789,78.03071214,2.87940537,183.5468896,14.54302854,85.91220772,1,0,0,0,0,0,0,0,0,0,0,0,13.87,8.3,0,0,0,0,0,24.35,0,0,0,0,0,23.96,24.35,48.83,0,25.42,0,23.52,321.2600098,3,6,1,1,2,4,8,9,0,0,0,0,1,1,28.54116225,25.58330302,26.07709132,27.63508053,27.68472488,29.03439039,48.24525833,42.82456885,33.89488978,33.75255817,31.95105643,29.85164408,16,32,98,189,322,530,2,10,46,109,190,310,4,2.909090909,2.45,2.010638298,1.939759036,1.920289855,1,1.111111111,1.243243243,1.329268293,1.34751773,1.462264151,6,6,6,6,6,6,1,2,4,4,4,4,329.1693106,701.1061079,1380.242129,2176.111222,4876.923044,7610.556541,0,14.27520767,2178.05306,2219.935542,4550.31214,7971.473821,0,0,0,2.102406448,5569.163193,16120.40788,0,0,0,2105.813853,5417.446422,9533.195057,0,1252.205649,9987.985159,26479.88997,45596.60575,71153.08195,135.8860985,969.6985149,7363.248751,21955.37667,35422.51034,51430.88652,0,0,125.9582921,1069.671167,1073.564411,1073.564411,695.4520271,2567.532326,4154.440946,4154.440946,6069.911281,9218.009093,0,0,0,0,0,0,0,0,0,670.0636173,1526.016983,1831.965551,294.2505164,1274.489744,3130.780244,4707.728021,7169.923226,9589.109704,"1","0","0","0"
318,NA,NA,28,"random","random",1,295391.578,2748361.719,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,130.7448317,142.5423703,353.09171,198.3496923,10.35410706,431.8361265,0,0,48.75,0,0,0,0,0,0,0,0,0,0,48.49,0,0,0,0,0,0,48.47,0,0,0,0,48.88,0,0,40.66,0,0,8.02,304.4400024,2.666666667,6,0,0,4,6,9,14,0,0,0,1,1,4,12.76004378,15.61721664,23.0517373,26.78327793,27.44765045,26.9441164,35.16953278,32.12785085,32.94397029,34.84402643,36.37588667,37.30188866,13,30,102,240,386,567,3,11,40,88,172,276,4.333333333,3.333333333,2.372093023,2.264150943,2.010416667,1.909090909,1,1.222222222,1.176470588,1.353846154,1.457627119,1.5,6,6,6,6,6,6,1,2,2,4,4,4,0,0,0,733.4269741,3101.701653,9280.239193,0,0,0,0,0,376.4015104,0,0,827.5669166,3639.349859,11244.52078,20412.49146,0,0,0,0,2178.377323,6841.727122,0,1084.810037,7733.349541,16798.09323,29553.3635,44238.43587,802.0451868,3490.040047,12925.02706,25263.45589,41307.04865,61507.85999,0,0,79.03576922,6214.7611,14270.83947,21486.18424,0,0,0,0,0,0,0,0,353.6770549,353.6770549,522.9085341,1878.154758,0,0,0,181.3991448,712.8126233,1875.486039,467.2504841,1591.406626,3718.96051,8184.267666,10043.84135,12192.19975,"0","0","1","0"
